"Arrests By Age"
"Current date: 5/18/2019 1:09:55 PM (Eastern Daylight Time)"
"Measures: Number of Arrestees"
"Multiple Arrest Indicator: All Countable Arrests"
"Arrest Date","Arrest Offense for A and B Arrests","Arrestee Armed With","Arrestee Age","Number of Arrestees",
"1991","Human Trafficking, Commercial Sex Acts","Missing","6",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","7",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","8",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","9",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","10",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","11",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","12",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","13",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","14",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","15",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","16",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","17",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","18",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","19",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","20",""
"1991","Human Trafficking, Commercial Sex Acts","Missing","21",""
"1991","Human Trafficking, Involuntary Servitude","Unarmed","1",""
"1991","Human Trafficking, Involuntary Servitude","Unarmed","2",""
"1991","Human Trafficking, Involuntary Servitude","Unarmed","3",""
"1991","Human Trafficking, Involuntary Servitude","Unarmed","4",""
"1991","Human Trafficking, Involuntary Servitude","Unarmed","5",""
